step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
684,PAYMENT,12763.38,C762707071,162422.88,149659.5,M1982212922,0.0,0.0,0,0
684,PAYMENT,49169.8,C2116004514,50712.0,1542.2,M1692005581,0.0,0.0,0,0
684,CASH_OUT,210786.23,C1724738093,92275.0,0.0,C454317404,267647.04,478433.26,0,0
684,CASH_OUT,229230.96,C561377845,0.0,0.0,C1684163182,1307402.1,1536633.05,0,0
684,CASH_OUT,246259.86,C574359043,11163.0,0.0,C2071719932,3922560.92,4168820.78,0,0
684,TRANSFER,6890721.6,C166256917,55295.0,0.0,C1558871905,1.45383181E7,2.14290397E7,0,0
684,PAYMENT,14161.67,C83455495,0.0,0.0,M177459447,0.0,0.0,0,0
684,CASH_OUT,116090.35,C1214108600,24088.0,0.0,C521918690,0.0,116090.35,0,0
684,CASH_OUT,307629.64,C108229615,14413.0,0.0,C415580429,43515.86,351145.5,0,0
684,CASH_IN,15566.35,C1228258416,21049.0,36615.35,C2073672539,0.0,0.0,0,0
684,PAYMENT,9894.37,C1563806153,36615.35,26720.98,M2069041604,0.0,0.0,0,0
684,PAYMENT,21132.42,C1721952586,33095.0,11962.58,M42999762,0.0,0.0,0,0
684,PAYMENT,34868.32,C1897457096,299476.0,264607.68,M312874782,0.0,0.0,0,0
684,CASH_OUT,184502.3,C1673483449,49553.0,0.0,C401047048,0.0,184502.3,0,0
684,CASH_OUT,95777.14,C1632876947,245940.0,150162.86,C1954072628,341661.4,437438.54,0,0
684,CASH_OUT,145322.86,C1465071316,150162.86,4840.0,C554934807,3528998.45,3674321.31,0,0
684,PAYMENT,2222.46,C1978652103,1493.0,0.0,M1819041119,0.0,0.0,0,0
684,CASH_OUT,279985.85,C277872224,71224.0,0.0,C356351830,95157.46,375143.31,0,0
684,PAYMENT,13388.46,C1579458355,0.0,0.0,M1433282781,0.0,0.0,0,0
684,PAYMENT,7186.72,C1533415818,472.0,0.0,M888510584,0.0,0.0,0,0
684,PAYMENT,1624.06,C1322407122,0.0,0.0,M1784591637,0.0,0.0,0,0
684,PAYMENT,1894.04,C31392661,0.0,0.0,M435256718,0.0,0.0,0,0
684,PAYMENT,389.03,C1163517606,0.0,0.0,M1521499397,0.0,0.0,0,0
684,PAYMENT,12032.58,C587882093,0.0,0.0,M822430351,0.0,0.0,0,0
684,PAYMENT,5968.53,C975310567,0.0,0.0,M1637962931,0.0,0.0,0,0
684,PAYMENT,32472.12,C271161308,0.0,0.0,M191100516,0.0,0.0,0,0
684,PAYMENT,10247.31,C563909849,0.0,0.0,M1257457813,0.0,0.0,0,0
684,PAYMENT,15908.33,C372814176,0.0,0.0,M50111765,0.0,0.0,0,0
684,PAYMENT,2112.54,C1199821775,0.0,0.0,M392469578,0.0,0.0,0,0
684,PAYMENT,18204.85,C1149537399,0.0,0.0,M590827007,0.0,0.0,0,0
684,PAYMENT,12887.12,C2062807037,0.0,0.0,M1237756453,0.0,0.0,0,0
684,PAYMENT,24415.21,C700538974,0.0,0.0,M813729836,0.0,0.0,0,0
684,PAYMENT,10623.26,C1441334726,0.0,0.0,M696388316,0.0,0.0,0,0
684,PAYMENT,12347.47,C191061026,0.0,0.0,M1066824842,0.0,0.0,0,0
684,PAYMENT,11255.03,C583827851,0.0,0.0,M455191524,0.0,0.0,0,0
684,CASH_IN,230793.49,C179468014,107281.0,338074.49,C10684659,144606.05,0.0,0,0
684,PAYMENT,3680.83,C101478678,26941.0,23260.17,M1074423941,0.0,0.0,0,0
684,PAYMENT,11971.86,C1457685995,23260.17,11288.3,M1342082271,0.0,0.0,0,0
684,PAYMENT,32251.25,C706724087,11288.3,0.0,M969067377,0.0,0.0,0,0
684,CASH_IN,241263.45,C2068696191,203641.0,444904.45,C360460062,207240.59,0.0,0,0
684,CASH_OUT,250142.98,C1080967101,305696.0,55553.02,C2105146298,0.0,250142.98,0,0
684,CASH_OUT,18556.59,C346183487,55553.02,36996.42,C1102133521,3823902.19,3842458.79,0,0
684,CASH_OUT,67417.72,C999595929,80930.0,13512.28,C1252727099,231011.39,298429.11,0,0
684,CASH_IN,375726.55,C774865568,104970.0,480696.55,C72353465,47883.44,0.0,0,0
684,CASH_OUT,272343.28,C529388303,480696.55,208353.27,C1038851660,933107.27,1205450.55,0,0
684,CASH_OUT,84873.14,C420508782,208353.27,123480.13,C2108992398,241442.18,326315.33,0,0
684,CASH_OUT,362716.26,C115820674,123480.13,0.0,C1106354392,4178172.04,4540888.3,0,0
684,CASH_OUT,29384.16,C1410326652,0.0,0.0,C273273819,46871.62,76255.78,0,0
684,CASH_OUT,39208.41,C636179545,0.0,0.0,C1255302334,178133.69,217342.1,0,0
684,PAYMENT,19272.4,C1069741966,34227.0,14954.6,M64818092,0.0,0.0,0,0
684,CASH_OUT,21949.27,C687478699,357.0,0.0,C427945766,0.0,21949.27,0,0
684,PAYMENT,14486.99,C1464653681,0.0,0.0,M2132419729,0.0,0.0,0,0
684,CASH_IN,34361.64,C351387829,161398.0,195759.64,C2058205912,465219.37,430857.72,0,0
684,CASH_OUT,278149.24,C1825491663,81995.0,0.0,C1046413402,86605.01,364754.26,0,0
684,PAYMENT,19631.91,C1560833912,203513.0,183881.09,M1939404516,0.0,0.0,0,0
684,CASH_OUT,573006.75,C1777759306,183881.09,0.0,C1516908166,1.029913587E7,1.087214262E7,0,0
684,PAYMENT,23037.52,C1937003273,26914.0,3876.48,M1830388144,0.0,0.0,0,0
684,CASH_IN,341359.17,C1493333281,10233.0,351592.17,C605301126,43296.75,0.0,0,0
684,PAYMENT,12568.26,C59510383,351592.17,339023.92,M1387391244,0.0,0.0,0,0
684,CASH_IN,229005.82,C1929705195,32639.0,261644.82,C247743241,0.0,0.0,0,0
684,TRANSFER,2998268.49,C971325143,20860.0,0.0,C502929573,0.0,2998268.49,0,0
684,TRANSFER,3051137.73,C1526309106,21628.0,0.0,C1574604499,5359390.37,8410528.09,0,0
684,TRANSFER,4696425.58,C131980072,66957.0,0.0,C1691076748,0.0,4696425.58,0,0
684,PAYMENT,4337.3,C1404753558,73561.0,69223.7,M1127827888,0.0,0.0,0,0
684,CASH_IN,115345.64,C1414569749,217512.0,332857.64,C641477049,90731.69,0.0,0,0
684,CASH_OUT,205738.83,C1027410476,91741.0,0.0,C390068511,0.0,205738.83,0,0
684,PAYMENT,21112.87,C951477627,0.0,0.0,M835440404,0.0,0.0,0,0
684,CASH_IN,88403.08,C1639138831,50060.0,138463.08,C1931901891,127396.16,38993.08,0,0
684,CASH_IN,422953.54,C873090175,34848.0,457801.54,C1166665452,10733.39,0.0,0,0
684,CASH_IN,178113.28,C1067219512,900.0,179013.28,C118676787,517280.38,339167.11,0,0
684,CASH_OUT,180587.65,C1354805680,10407.0,0.0,C1737296026,1178776.48,1359364.13,0,0
684,PAYMENT,6711.77,C733480601,0.0,0.0,M1295502885,0.0,0.0,0,0
684,CASH_OUT,422898.63,C287715329,64801.0,0.0,C229787547,0.0,422898.63,0,0
684,CASH_IN,78703.34,C1144934052,9987.0,88690.34,C716337270,533639.23,454935.89,0,0
684,CASH_IN,275805.55,C802751604,69390.0,345195.55,C21047973,0.0,0.0,0,0
684,PAYMENT,13657.28,C1550623052,345195.55,331538.27,M2095719672,0.0,0.0,0,0
684,PAYMENT,14740.72,C1243029167,339063.0,324322.28,M755648829,0.0,0.0,0,0
684,CASH_OUT,75911.71,C349567761,40945.0,0.0,C738377469,0.0,75911.71,0,0
684,CASH_OUT,526058.01,C968216727,1532.0,0.0,C96734591,0.0,526058.01,0,0
684,CASH_OUT,153053.21,C1269121896,20282.0,0.0,C345342001,3361933.77,3514986.97,0,0
684,PAYMENT,34680.79,C874096768,123518.0,88837.21,M263176289,0.0,0.0,0,0
684,CASH_OUT,68403.65,C411670635,99295.0,30891.35,C601586911,0.0,68403.65,0,0
684,CASH_OUT,173930.2,C2035688977,1508.0,0.0,C2078772655,1.050106138E7,1.067499158E7,0,0
684,CASH_OUT,217779.11,C7527443,0.0,0.0,C1781023147,483328.92,701108.03,0,0
684,CASH_OUT,138731.75,C1907341492,0.0,0.0,C95318372,1078331.72,1217063.48,0,0
684,CASH_OUT,193598.72,C632372266,455041.0,261442.28,C2133253400,38389.02,231987.74,0,0
684,PAYMENT,4476.99,C1830809635,845256.0,840779.01,M2065382359,0.0,0.0,0,0
684,PAYMENT,1213.43,C2004698648,30856.0,29642.57,M1535210673,0.0,0.0,0,0
684,CASH_OUT,382855.1,C1225595146,3030.0,0.0,C1845022842,8167448.18,8550303.28,0,0
684,PAYMENT,5148.87,C1802126975,60082.0,54933.13,M1991934092,0.0,0.0,0,0
684,CASH_OUT,145689.01,C642663958,54933.13,0.0,C1339262029,184190.35,329879.36,0,0
684,CASH_OUT,74570.63,C120245916,0.0,0.0,C207299998,2518183.66,2592754.29,0,0
684,CASH_OUT,89495.1,C1045051832,0.0,0.0,C1551101677,663242.43,752737.54,0,0
684,CASH_OUT,56742.27,C483815453,0.0,0.0,C825335709,154750.36,211492.63,0,0
684,CASH_OUT,60973.54,C1224534887,0.0,0.0,C685107266,458068.01,519041.55,0,0
684,CASH_OUT,116538.86,C427000522,0.0,0.0,C89167142,830788.06,947326.92,0,0
684,CASH_OUT,195294.63,C1981546405,0.0,0.0,C59221033,264705.48,460000.11,0,0
684,CASH_OUT,110623.6,C1499607011,0.0,0.0,C372159552,193734.94,304358.54,0,0
684,CASH_OUT,150454.67,C1995063419,0.0,0.0,C1182598805,189031.35,339486.02,0,0
684,CASH_OUT,42123.93,C1930095038,0.0,0.0,C1119692500,400536.1,442660.03,0,0
684,CASH_OUT,298362.8,C1522914989,0.0,0.0,C623881117,1.348221162E7,1.378057442E7,0,0
684,CASH_OUT,195548.46,C303101729,0.0,0.0,C1083890112,1957357.26,2152905.72,0,0
684,CASH_OUT,16772.96,C912102528,0.0,0.0,C1919941217,59459.03,76231.99,0,0
684,CASH_OUT,273148.02,C306105580,0.0,0.0,C986015787,1337463.24,1610611.27,0,0
684,CASH_OUT,149859.0,C1715077304,0.0,0.0,C161401631,2049692.94,2199551.94,0,0
684,CASH_OUT,12913.98,C1938184865,0.0,0.0,C1326597041,85929.98,98843.97,0,0
684,CASH_OUT,325545.82,C698694085,0.0,0.0,C1894979756,515248.28,840794.1,0,0
684,CASH_OUT,77123.03,C1293474225,0.0,0.0,C1241916618,451566.47,528689.5,0,0
684,CASH_OUT,36635.66,C2073112426,0.0,0.0,C770338007,46458.18,83093.84,0,0
684,CASH_OUT,111249.4,C981676523,0.0,0.0,C831296140,774705.97,885955.37,0,0
684,CASH_IN,208439.32,C979917935,571.0,209010.32,C320428899,0.0,0.0,0,0
684,CASH_IN,174369.84,C825679810,245951.0,420320.84,C48009137,173442.35,0.0,0,0
684,CASH_OUT,25155.98,C1135500529,99704.0,74548.02,C1734473007,0.0,25155.98,0,0
684,CASH_OUT,180962.08,C1610686726,11556.0,0.0,C1795522956,379334.06,560296.13,0,0
684,CASH_OUT,102858.22,C418546253,30738.0,0.0,C1181338085,60346.89,163205.11,0,0
684,PAYMENT,12110.56,C524125790,10920.0,0.0,M784668828,0.0,0.0,0,0
684,PAYMENT,6964.07,C1202001235,0.0,0.0,M1271465728,0.0,0.0,0,0
684,PAYMENT,4107.52,C943028049,0.0,0.0,M1051892019,0.0,0.0,0,0
684,CASH_IN,36963.44,C1364335675,778557.0,815520.44,C1673048083,1317318.98,1280355.54,0,0
684,CASH_OUT,242461.3,C1386278934,815520.44,573059.14,C858212237,1589935.09,1832396.39,0,0
684,CASH_OUT,183614.89,C1094490860,573059.14,389444.25,C1004909556,781437.97,965052.86,0,0
684,CASH_OUT,14297.03,C1810757881,389444.25,375147.22,C333609885,21751.81,36048.84,0,0
684,CASH_OUT,158927.16,C706708091,375147.22,216220.06,C1103986155,1729929.95,1888857.11,0,0
684,CASH_OUT,3770.96,C2146101102,216220.06,212449.1,C674212865,429374.61,433145.57,0,0
684,PAYMENT,12748.72,C1512368517,31721.0,18972.28,M1577773064,0.0,0.0,0,0
684,PAYMENT,13514.67,C147891688,18972.28,5457.61,M548004363,0.0,0.0,0,0
684,PAYMENT,2291.51,C1564237658,5457.61,3166.1,M1426044509,0.0,0.0,0,0
684,TRANSFER,8406082.33,C1502459599,14506.0,0.0,C599948881,191646.9,8597729.23,0,0
684,PAYMENT,14445.68,C920370767,101027.0,86581.32,M161669441,0.0,0.0,0,0
684,PAYMENT,18008.01,C549909366,86581.32,68573.31,M348717679,0.0,0.0,0,0
684,CASH_OUT,285717.63,C2139877247,1633.0,0.0,C978197743,1179844.86,1465562.49,0,0
684,PAYMENT,9757.99,C1631428902,0.0,0.0,M1987556148,0.0,0.0,0,0
684,CASH_OUT,33393.28,C720444911,117.0,0.0,C247328306,246205.84,279599.12,0,0
684,PAYMENT,48708.78,C170000345,94583.0,45874.22,M110713642,0.0,0.0,0,0
684,PAYMENT,55073.48,C1304213214,55503.0,429.52,M1862321379,0.0,0.0,0,0
684,CASH_OUT,327370.41,C1792684525,39716.0,0.0,C39201159,0.0,327370.41,0,0
684,PAYMENT,22366.42,C651585431,11247.0,0.0,M242499541,0.0,0.0,0,0
684,CASH_IN,371516.76,C1740293412,22410.0,393926.76,C20175365,239664.7,0.0,0,0
684,CASH_OUT,220220.76,C1557452135,3158.0,0.0,C1268730581,194444.69,414665.45,0,0
684,CASH_OUT,65428.72,C1227619253,1118.0,0.0,C1986507828,1869538.87,1934967.6,0,0
684,CASH_OUT,158326.71,C1712259026,59390.0,0.0,C847135320,0.0,158326.71,0,0
684,CASH_IN,58753.71,C1470924242,155698.0,214451.71,C1247539506,0.0,0.0,0,0
684,TRANSFER,4975650.4,C766057901,44695.0,0.0,C1474344347,0.0,4975650.4,0,0
684,CASH_OUT,243528.08,C1003077118,0.0,0.0,C1796700124,2111934.82,2355462.9,0,0
684,TRANSFER,2087213.92,C707278138,23278.0,0.0,C1210266109,0.0,2087213.92,0,0
684,TRANSFER,7491269.92,C429504440,14924.0,0.0,C1295668987,0.0,7491269.92,0,0
684,PAYMENT,2917.8,C2092471635,0.0,0.0,M174645623,0.0,0.0,0,0
684,CASH_OUT,237072.08,C1627555045,110.0,0.0,C169893424,3.511423711E7,3.535130919E7,0,0
684,CASH_IN,293946.78,C896715530,18543.0,312489.78,C726684373,157471.28,0.0,0,0
684,CASH_IN,256065.51,C223920890,87395.0,343460.51,C2084937562,447743.53,191678.02,0,0
684,PAYMENT,19567.69,C1081534847,4600.0,0.0,M900102200,0.0,0.0,0,0
684,CASH_IN,340976.29,C380620573,23501.0,364477.29,C382940131,0.0,0.0,0,0
684,PAYMENT,15672.56,C1571524640,364477.29,348804.72,M719435771,0.0,0.0,0,0
684,PAYMENT,20455.44,C746614055,10493.0,0.0,M1145018509,0.0,0.0,0,0
684,CASH_OUT,223899.74,C1158949562,74069.0,0.0,C1767843797,3299361.06,3523260.8,0,0
684,PAYMENT,33427.34,C1651315596,5171.0,0.0,M1303094195,0.0,0.0,0,0
684,CASH_OUT,119552.77,C1978179963,0.0,0.0,C156363934,450753.53,570306.3,0,0
684,CASH_OUT,335132.29,C290260102,85946.0,0.0,C1998585068,1894.65,337026.93,0,0
684,PAYMENT,1322.68,C464946256,0.0,0.0,M185600686,0.0,0.0,0,0
684,PAYMENT,5212.86,C994283982,0.0,0.0,M1112791828,0.0,0.0,0,0
684,CASH_OUT,537668.34,C1835553546,28791.0,0.0,C401347570,0.0,537668.34,0,0
684,CASH_OUT,941.96,C1722179955,141921.0,140979.04,C619017025,7986624.77,7987566.73,0,0
684,CASH_IN,269288.49,C1103909256,136.0,269424.49,C1227719024,1063727.69,794439.2,0,0
684,CASH_OUT,136558.91,C488352222,246736.0,110177.09,C695026815,1253260.43,1389819.34,0,0
684,CASH_OUT,93204.7,C851728756,110177.09,16972.39,C1364526121,151410.18,244614.88,0,0
684,PAYMENT,462.54,C1740376998,151773.0,151310.46,M1155483336,0.0,0.0,0,0
684,PAYMENT,7194.9,C71979732,151310.46,144115.56,M341157072,0.0,0.0,0,0
684,CASH_OUT,27764.44,C330529991,13469.0,0.0,C64460340,0.0,27764.44,0,0
684,PAYMENT,18336.95,C761565567,0.0,0.0,M2079242997,0.0,0.0,0,0
684,PAYMENT,14252.69,C1109713532,155338.0,141085.31,M1257892795,0.0,0.0,0,0
684,PAYMENT,9934.13,C1126130930,43189.0,33254.87,M1294485366,0.0,0.0,0,0
684,PAYMENT,21738.5,C687504301,37955.0,16216.5,M769390906,0.0,0.0,0,0
684,PAYMENT,2436.08,C358297735,16216.5,13780.42,M440911533,0.0,0.0,0,0
684,TRANSFER,8509832.25,C1629217115,77922.0,0.0,C1239661879,2837373.4,1.134720565E7,0,0
684,CASH_OUT,137479.73,C335267435,145.0,0.0,C2084129978,2846056.13,2983535.86,0,0
684,CASH_IN,240139.98,C1600656283,31303.0,271442.98,C1474596966,3914999.52,3674859.54,0,0
684,PAYMENT,5762.07,C2076099701,56461.0,50698.93,M1167192928,0.0,0.0,0,0
684,CASH_IN,48226.24,C143965479,129845.0,178071.24,C442844972,0.0,0.0,0,0
684,PAYMENT,31600.47,C394232677,121873.0,90272.53,M451899539,0.0,0.0,0,0
684,CASH_IN,316776.39,C1353681501,10923.0,327699.39,C691183531,0.0,0.0,0,0
684,CASH_OUT,342177.38,C2105506026,22292.0,0.0,C1738908210,3478017.46,3820194.84,0,0
684,PAYMENT,35437.84,C384870539,0.0,0.0,M2012883246,0.0,0.0,0,0
684,PAYMENT,1448.18,C1529592046,0.0,0.0,M1570054985,0.0,0.0,0,0
684,PAYMENT,17153.57,C1320316032,30906.0,13752.43,M1755815713,0.0,0.0,0,0
684,PAYMENT,294.54,C1850586643,49811.0,49516.46,M439771128,0.0,0.0,0,0
684,PAYMENT,21357.91,C1203631698,1564.0,0.0,M330770195,0.0,0.0,0,0
684,PAYMENT,13027.07,C273278552,8054.0,0.0,M950575670,0.0,0.0,0,0
684,CASH_IN,146610.29,C277863447,107173.0,253783.29,C734215386,557894.36,411284.06,0,0
684,CASH_OUT,142958.4,C975896234,44433.0,0.0,C1614937157,0.0,142958.4,0,0
684,PAYMENT,7655.27,C1703851153,52623.0,44967.73,M415896324,0.0,0.0,0,0
684,PAYMENT,27492.81,C1984629614,44967.73,17474.92,M460944547,0.0,0.0,0,0
684,CASH_OUT,167435.64,C188969313,18829.0,0.0,C1177316273,544026.43,711462.07,0,0
684,PAYMENT,3757.72,C1138295102,0.0,0.0,M1843880528,0.0,0.0,0,0
684,PAYMENT,14423.27,C1030479651,0.0,0.0,M758344086,0.0,0.0,0,0
684,PAYMENT,7725.2,C644374015,20370.0,12644.8,M1892372096,0.0,0.0,0,0
684,PAYMENT,11639.7,C322573693,12644.8,1005.1,M628339029,0.0,0.0,0,0
684,CASH_OUT,277727.44,C1099995041,100652.0,0.0,C2074422934,3452887.82,3730615.26,0,0
684,CASH_IN,649061.61,C1795518045,795.0,649856.61,C1602263812,262435.28,0.0,0,0
684,CASH_OUT,169766.74,C676794301,13758.0,0.0,C799054544,1568798.49,1738565.23,0,0
684,CASH_OUT,125814.28,C269941499,0.0,0.0,C669755911,877339.73,1003154.01,0,0
684,CASH_OUT,159689.78,C1442728647,216677.0,56987.22,C728076455,0.0,159689.78,0,0
684,CASH_IN,164572.47,C365535651,138.0,164710.47,C719506855,2359112.32,2194539.85,0,0
684,PAYMENT,33783.87,C99843648,19805.0,0.0,M580226343,0.0,0.0,0,0
684,PAYMENT,2380.66,C85611456,17481.0,15100.34,M1560686201,0.0,0.0,0,0
684,CASH_OUT,9542.87,C1125731047,40599.0,31056.13,C1003815817,551868.73,561411.6,0,0
684,PAYMENT,14268.06,C1298864918,31056.13,16788.08,M439928104,0.0,0.0,0,0
684,CASH_IN,157053.81,C1990280688,30105.0,187158.81,C1948619106,590993.58,433939.77,0,0
684,CASH_IN,36173.0,C2145810353,157987.0,194160.0,C1513519661,581984.0,545810.99,0,0
684,PAYMENT,23734.77,C1782604016,573.0,0.0,M906885397,0.0,0.0,0,0
684,PAYMENT,4924.98,C1258271969,156133.0,151208.02,M115874288,0.0,0.0,0,0
684,CASH_IN,5154.35,C1875295805,25457.0,30611.35,C751301453,59298.25,54143.9,0,0
684,CASH_IN,93028.57,C911878017,5797.0,98825.57,C2055920833,1648043.54,1555014.97,0,0
684,CASH_OUT,136764.95,C28689687,6454.0,0.0,C1037623203,184350.29,321115.24,0,0
684,CASH_IN,170962.72,C1205103432,1008.0,171970.72,C25709301,4472670.33,4301707.61,0,0
684,PAYMENT,2923.12,C498668249,23472.0,20548.88,M2050508992,0.0,0.0,0,0
684,CASH_OUT,242769.53,C1435150317,20548.88,0.0,C412796131,317676.36,560445.89,0,0
684,CASH_OUT,198765.33,C828377151,0.0,0.0,C1270832323,2692909.71,2891675.05,0,0
684,CASH_OUT,460357.09,C1679489808,82.0,0.0,C45828008,662363.52,1122720.61,0,0
684,PAYMENT,18417.42,C1557971227,0.0,0.0,M1550426274,0.0,0.0,0,0
684,PAYMENT,25952.17,C1836673760,37846.0,11893.83,M1577635364,0.0,0.0,0,0
684,PAYMENT,777.81,C1692797159,11893.83,11116.02,M1964759145,0.0,0.0,0,0
684,CASH_OUT,345001.89,C1393787456,5572.0,0.0,C1426774572,0.0,345001.89,0,0
684,PAYMENT,1208.42,C1265766376,15043.0,13834.58,M528975697,0.0,0.0,0,0
684,CASH_OUT,494627.67,C880073816,13834.58,0.0,C243895561,7312406.18,7807033.85,0,0
684,CASH_OUT,2530.82,C2067417364,0.0,0.0,C2010582980,69589.47,72120.3,0,0
684,CASH_OUT,145160.47,C543954132,0.0,0.0,C1532992614,215439.77,360600.23,0,0
684,CASH_OUT,126632.16,C57848455,0.0,0.0,C894380564,546515.83,673148.0,0,0
684,CASH_OUT,133337.73,C301349037,0.0,0.0,C332314690,1977383.67,2110721.4,0,0
684,CASH_OUT,239334.02,C950903150,0.0,0.0,C38866994,1428985.94,1668319.95,0,0
684,CASH_OUT,120672.98,C2024265755,30802.0,0.0,C2051748211,0.0,120672.98,0,0
684,CASH_OUT,338792.75,C1859627778,627.0,0.0,C912558579,44955.25,383748.0,0,0
684,CASH_OUT,63084.47,C1313129765,54366.0,0.0,C1743751298,369239.99,432324.47,0,0
684,CASH_IN,42921.95,C465021778,0.0,42921.95,C1482406394,413314.56,370392.61,0,0
684,CASH_IN,624.14,C1561780031,42921.95,43546.1,C1019533823,446790.36,446166.22,0,0
684,CASH_IN,74650.21,C239788068,43546.1,118196.31,C151211873,122916.64,48266.44,0,0
684,CASH_IN,265961.24,C1724870949,118196.31,384157.54,C1030223034,618569.5,352608.26,0,0
684,CASH_IN,116619.25,C1074047893,384157.54,500776.8,C818383235,320509.53,203890.28,0,0
684,CASH_IN,61436.09,C721447821,500776.8,562212.89,C549258230,1010884.96,949448.87,0,0
684,CASH_IN,18538.46,C1922233609,562212.89,580751.35,C1809085584,503845.84,485307.38,0,0
684,CASH_IN,35749.56,C1875502119,580751.35,616500.91,C1343530906,177192.08,141442.52,0,0
684,CASH_IN,147292.74,C183808584,616500.91,763793.65,C1714799567,192123.88,44831.14,0,0
684,CASH_IN,460017.64,C570485912,763793.65,1223811.29,C1815311613,711799.96,251782.32,0,0
684,CASH_IN,259703.83,C1205829484,1223811.29,1483515.12,C660287291,2051916.75,1792212.93,0,0
684,CASH_IN,95479.67,C1729577836,1483515.12,1578994.79,C480389524,1138577.04,1043097.37,0,0
684,CASH_IN,100567.55,C1222564660,1578994.79,1679562.34,C539969336,602596.94,502029.39,0,0
684,CASH_IN,183131.38,C1830783643,1679562.34,1862693.73,C80751345,386464.65,203333.27,0,0
684,CASH_IN,61836.32,C1367850059,1862693.73,1924530.05,C1239513338,87813.44,25977.12,0,0
684,CASH_IN,327564.32,C206997812,1924530.05,2252094.37,C721777456,3740149.59,3412585.27,0,0
684,CASH_IN,512391.46,C846198001,2252094.37,2764485.84,C1277834909,988913.02,476521.56,0,0
684,CASH_IN,175534.19,C599124853,2764485.84,2940020.03,C1995143669,221708.4,46174.2,0,0
684,CASH_IN,131706.08,C1329364652,2940020.03,3071726.11,C634222592,473790.99,342084.9,0,0
684,CASH_IN,58669.24,C2006663510,3071726.11,3130395.35,C1176583947,188941.73,130272.49,0,0
684,CASH_IN,85500.61,C975104808,3130395.35,3215895.96,C634194936,185444.03,99943.42,0,0
684,CASH_IN,228479.82,C922505565,3215895.96,3444375.78,C1567540740,3151814.04,2923334.22,0,0
684,CASH_OUT,118160.22,C446271536,11457.0,0.0,C2025269062,122969.57,241129.79,0,0
684,CASH_OUT,107923.95,C925234116,10185.0,0.0,C339424428,3442069.83,3549993.78,0,0
684,CASH_OUT,94716.58,C2049907107,23759.0,0.0,C676314966,2.878935079E7,2.888406738E7,0,0
684,CASH_OUT,109269.48,C772659458,320.0,0.0,C764584474,208864.54,318134.02,0,0
684,CASH_OUT,111104.47,C2026099939,101533.0,0.0,C1556913223,520465.13,631569.6,0,0
684,CASH_OUT,490252.86,C1616946156,19328.0,0.0,C1031492911,0.0,490252.86,0,0
684,CASH_OUT,297356.54,C1652579394,106058.0,0.0,C640793400,241979.43,539335.96,0,0
684,CASH_OUT,142866.27,C570772697,79037.0,0.0,C159389540,299108.88,441975.15,0,0
684,CASH_IN,316794.25,C1149759670,20204.0,336998.25,C1357044218,472040.04,155245.79,0,0
684,CASH_OUT,312650.13,C555566089,20965.0,0.0,C1948217326,0.0,312650.13,0,0
684,TRANSFER,1289435.01,C1100971556,0.0,0.0,C333650792,3940541.82,5229976.83,0,0
684,CASH_OUT,54509.15,C1232376138,195.0,0.0,C1951550606,0.0,54509.15,0,0
684,PAYMENT,2568.83,C839764626,0.0,0.0,M2038164950,0.0,0.0,0,0
684,PAYMENT,11434.73,C1135592067,0.0,0.0,M775746941,0.0,0.0,0,0
684,PAYMENT,659.85,C1924789106,0.0,0.0,M1418372526,0.0,0.0,0,0
684,PAYMENT,6105.04,C1762451046,0.0,0.0,M542263591,0.0,0.0,0,0
684,PAYMENT,8474.26,C491588668,0.0,0.0,M476806638,0.0,0.0,0,0
684,PAYMENT,1165.51,C320569323,0.0,0.0,M565319646,0.0,0.0,0,0
684,PAYMENT,26258.75,C1424737080,0.0,0.0,M329797702,0.0,0.0,0,0
684,PAYMENT,14993.69,C1535414783,0.0,0.0,M1790534070,0.0,0.0,0,0
684,PAYMENT,9338.44,C1623297498,0.0,0.0,M834325476,0.0,0.0,0,0
684,PAYMENT,9224.88,C1313779525,0.0,0.0,M1876677611,0.0,0.0,0,0
684,PAYMENT,14742.98,C51920023,0.0,0.0,M1679434491,0.0,0.0,0,0
684,PAYMENT,39546.8,C1603640762,0.0,0.0,M1860192552,0.0,0.0,0,0
684,PAYMENT,19310.49,C744369383,0.0,0.0,M434556525,0.0,0.0,0,0
684,PAYMENT,23824.15,C1793980582,0.0,0.0,M111695322,0.0,0.0,0,0
684,PAYMENT,2537.23,C1540122876,0.0,0.0,M1953906766,0.0,0.0,0,0
684,PAYMENT,9776.34,C1901837998,0.0,0.0,M899228634,0.0,0.0,0,0
684,PAYMENT,1704.94,C229254685,0.0,0.0,M1268282326,0.0,0.0,0,0
684,PAYMENT,4657.71,C1729759941,0.0,0.0,M459366927,0.0,0.0,0,0
684,PAYMENT,11266.51,C1193751984,0.0,0.0,M1328146497,0.0,0.0,0,0
684,PAYMENT,4344.47,C2018680643,0.0,0.0,M1748233052,0.0,0.0,0,0
684,PAYMENT,14875.58,C373803359,0.0,0.0,M380387382,0.0,0.0,0,0
684,PAYMENT,12810.7,C2053668135,0.0,0.0,M225837117,0.0,0.0,0,0
684,CASH_OUT,340234.64,C626208253,364.0,0.0,C272415489,1808862.19,2149096.82,0,0
